,0,1
448,465,542
449,465,538
450,465,535
451,465,532
452,465,528
453,465,525
454,465,521
455,465,518
456,465,514
457,466,511
458,466,508
459,466,504
460,466,501
461,466,497
462,467,494
463,467,491
464,467,487
465,468,484
466,468,480
467,468,477
468,469,474
469,469,470
470,470,467
471,470,463
472,471,460
473,471,457
474,472,453
475,472,450
476,473,447
477,474,443
478,474,440
479,475,436
480,476,433
481,476,430
482,477,426
483,478,423
484,479,420
485,480,416
486,480,413
487,481,410
488,482,407
489,483,403
490,484,400
491,485,397
492,486,393
493,487,390
494,488,387
495,489,384
496,490,380
497,491,377
498,492,374
499,493,371
500,495,367
501,496,364
502,497,361
503,498,358
504,499,355
505,501,351
506,502,348
507,503,345
508,505,342
509,506,339
510,507,336
511,509,333
512,510,329
513,512,326
514,513,323
515,515,320
516,516,317
517,518,314
518,519,311
519,521,308
520,522,305
521,524,302
522,526,299
523,527,296
524,529,293
525,531,290
526,532,287
527,534,284
528,536,281
529,538,278
530,539,275
531,541,272
532,543,270
533,545,267
534,547,264
535,549,261
536,551,258
537,553,255
538,555,253
539,557,250
540,559,247
541,561,244
542,563,241
543,565,239
544,567,236
545,569,233
546,571,231
547,573,228
548,575,225
549,577,223
550,580,220
551,582,217
552,584,215
553,586,212
554,589,210
555,591,207
556,593,205
557,595,202
558,598,200
559,600,197
560,603,195
561,605,192
562,607,190
563,610,187
564,612,185
565,615,183
566,617,180
567,620,178
568,622,175
569,625,173
570,627,171
571,630,169
572,632,166
573,635,164
574,637,162
575,640,160
576,643,157
577,645,155
578,648,153
579,651,151
580,653,149
581,656,147
582,659,145
583,661,143
584,664,141
585,667,139
586,670,137
587,673,135
588,675,133
589,678,131
590,681,129
591,684,127
592,687,125
593,690,123
594,692,121
595,695,119
596,698,118
597,701,116
598,704,114
599,707,112
600,710,111
601,713,109
602,716,107
603,719,106
604,722,104
605,725,102
606,728,101
607,731,99
608,734,98
609,737,96
610,740,95
611,743,93
612,746,92
613,749,90
614,753,89
615,756,87
616,759,86
617,762,85
618,765,83
619,768,82
620,771,81
621,775,79
622,778,78
623,781,77
624,784,76
625,787,75
626,791,73
627,794,72
628,797,71
629,800,70
630,804,69
631,807,68
632,810,67
633,813,66
634,817,65
635,820,64
636,823,63
637,827,62
638,830,61
639,833,60
640,836,60
641,840,59
642,843,58
643,846,57
644,850,56
645,853,56
646,856,55
647,860,54
648,863,54
649,867,53
650,870,52
651,873,52
652,877,51
653,880,51
654,883,50
655,887,50
656,890,49
657,894,49
658,897,48
659,900,48
660,904,48
661,907,47
662,911,47
663,914,47
664,917,46
665,921,46
666,924,46
667,928,46
668,931,46
669,934,45
670,938,45
671,941,45
672,945,45
673,948,45
674,952,45
675,955,45
676,958,45
677,962,45
678,965,45
679,969,45
680,972,45
681,976,45
682,979,46
683,982,46
684,986,46
685,989,46
686,993,46
687,996,47
688,999,47
689,1003,47
690,1006,48
691,1010,48
692,1013,48
693,1016,49
694,1020,49
695,1023,50
696,1027,50
697,1030,51
698,1033,51
699,1037,52
700,1040,52
701,1043,53
702,1047,54
703,1050,54
704,1054,55
705,1057,56
706,1060,56
707,1064,57
708,1067,58
709,1070,59
710,1074,60
711,1077,60
712,1080,61
713,1083,62
714,1087,63
715,1090,64
716,1093,65
717,1097,66
718,1100,67
719,1103,68
720,1106,69
721,1110,70
722,1113,71
723,1116,72
724,1119,73
725,1123,75
726,1126,76
727,1129,77
728,1132,78
729,1135,79
730,1139,81
731,1142,82
732,1145,83
733,1148,85
734,1151,86
735,1154,87
736,1157,89
737,1161,90
738,1164,92
739,1167,93
740,1170,95
741,1173,96
742,1176,98
743,1179,99
744,1182,101
745,1185,102
746,1188,104
747,1191,106
748,1194,107
749,1197,109
750,1200,111
751,1203,112
752,1206,114
753,1209,116
754,1212,118
755,1215,119
756,1218,121
757,1220,123
758,1223,125
759,1226,127
760,1229,129
761,1232,131
762,1235,133
763,1237,135
764,1240,137
765,1243,139
766,1246,141
767,1249,143
768,1251,145
769,1254,147
770,1257,149
771,1259,151
772,1262,153
773,1265,155
774,1267,157
775,1270,160
776,1273,162
777,1275,164
778,1278,166
779,1280,169
780,1283,171
781,1285,173
782,1288,175
783,1290,178
784,1293,180
785,1295,183
786,1298,185
787,1300,187
788,1303,190
789,1305,192
790,1307,195
791,1310,197
792,1312,200
793,1315,202
794,1317,205
795,1319,207
796,1321,210
797,1324,212
798,1326,215
799,1328,217
800,1330,220
801,1333,223
802,1335,225
803,1337,228
804,1339,231
805,1341,233
806,1343,236
807,1345,239
808,1347,241
809,1349,244
810,1351,247
811,1353,250
812,1355,253
813,1357,255
814,1359,258
815,1361,261
816,1363,264
817,1365,267
818,1367,270
819,1369,272
820,1371,275
821,1372,278
822,1374,281
823,1376,284
824,1378,287
825,1379,290
826,1381,293
827,1383,296
828,1384,299
829,1386,302
830,1388,305
831,1389,308
832,1391,311
833,1392,314
834,1394,317
835,1395,320
836,1397,323
837,1398,326
838,1400,329
839,1401,333
840,1403,336
841,1404,339
842,1405,342
843,1407,345
844,1408,348
845,1409,351
846,1411,355
847,1412,358
848,1413,361
849,1414,364
850,1415,367
851,1417,371
852,1418,374
853,1419,377
854,1420,380
855,1421,384
856,1422,387
857,1423,390
858,1424,393
859,1425,397
860,1426,400
861,1427,403
862,1428,407
863,1429,410
864,1430,413
865,1430,416
866,1431,420
867,1432,423
868,1433,426
869,1434,430
870,1434,433
871,1435,436
872,1436,440
873,1436,443
874,1437,447
875,1438,450
876,1438,453
877,1439,457
878,1439,460
879,1440,463
880,1440,467
881,1441,470
882,1441,474
883,1442,477
884,1442,480
885,1442,484
886,1443,487
887,1443,491
888,1443,494
889,1444,497
890,1444,501
891,1444,504
892,1444,508
893,1444,511
894,1445,514
895,1445,518
896,1445,521
897,1445,525
898,1445,528
899,1445,532
900,1445,535
901,1445,535
902,1445,538
903,1445,542
904,1445,545
905,1445,549
906,1445,552
907,1445,556
908,1444,559
909,1444,562
910,1444,566
911,1444,569
912,1444,573
913,1443,576
914,1443,579
915,1443,583
916,1442,586
917,1442,590
918,1442,593
919,1441,596
920,1441,600
921,1440,603
922,1440,607
923,1439,610
924,1439,613
925,1438,617
926,1438,620
927,1437,623
928,1436,627
929,1436,630
930,1435,634
931,1434,637
932,1434,640
933,1433,644
934,1432,647
935,1431,650
936,1430,654
937,1430,657
938,1429,660
939,1428,663
940,1427,667
941,1426,670
942,1425,673
943,1424,677
944,1423,680
945,1422,683
946,1421,686
947,1420,690
948,1419,693
949,1418,696
950,1417,699
951,1415,703
952,1414,706
953,1413,709
954,1412,712
955,1411,715
956,1409,719
957,1408,722
958,1407,725
959,1405,728
960,1404,731
961,1403,734
962,1401,737
963,1400,741
964,1398,744
965,1397,747
966,1395,750
967,1394,753
968,1392,756
969,1391,759
970,1389,762
971,1388,765
972,1386,768
973,1384,771
974,1383,774
975,1381,777
976,1379,780
977,1378,783
978,1376,786
979,1374,789
980,1372,792
981,1371,795
982,1369,798
983,1367,800
984,1365,803
985,1363,806
986,1361,809
987,1359,812
988,1357,815
989,1355,817
990,1353,820
991,1351,823
992,1349,826
993,1347,829
994,1345,831
995,1343,834
996,1341,837
997,1339,839
998,1337,842
999,1335,845
1000,1333,847
1001,1330,850
1002,1328,853
1003,1326,855
1004,1324,858
1005,1321,860
1006,1319,863
1007,1317,865
1008,1315,868
1009,1312,870
1010,1310,873
1011,1307,875
1012,1305,878
1013,1303,880
1014,1300,883
1015,1298,885
1016,1295,887
1017,1293,890
1018,1290,892
1019,1288,895
1020,1285,897
1021,1283,899
1022,1280,901
1023,1278,904
1024,1275,906
1025,1273,908
1026,1270,910
1027,1267,913
1028,1265,915
1029,1262,917
1030,1259,919
1031,1257,921
1032,1254,923
1033,1251,925
1034,1249,927
1035,1246,929
1036,1243,931
1037,1240,933
1038,1237,935
1039,1235,937
1040,1232,939
1041,1229,941
1042,1226,943
1043,1223,945
1044,1220,947
1045,1218,949
1046,1215,951
1047,1212,952
1048,1209,954
1049,1206,956
1050,1203,958
1051,1200,959
1052,1197,961
1053,1194,963
1054,1191,964
1055,1188,966
1056,1185,968
1057,1182,969
1058,1179,971
1059,1176,972
1060,1173,974
1061,1170,975
1062,1167,977
1063,1164,978
1064,1161,980
1065,1157,981
1066,1154,983
1067,1151,984
1068,1148,985
1069,1145,987
1070,1142,988
1071,1139,989
1072,1135,991
1073,1132,992
1074,1129,993
1075,1126,994
1076,1123,995
1077,1119,997
1078,1116,998
1079,1113,999
1080,1110,1000
1081,1106,1001
1082,1103,1002
1083,1100,1003
1084,1097,1004
1085,1093,1005
1086,1090,1006
1087,1087,1007
1088,1083,1008
1089,1080,1009
1090,1077,1010
1091,1074,1010
1092,1070,1011
1093,1067,1012
1094,1064,1013
1095,1060,1014
1096,1057,1014
1097,1054,1015
1098,1050,1016
1099,1047,1016
1100,1043,1017
1101,1040,1018
1102,1037,1018
1103,1033,1019
1104,1030,1019
1105,1027,1020
1106,1023,1020
1107,1020,1021
1108,1016,1021
1109,1013,1022
1110,1010,1022
1111,1006,1022
1112,1003,1023
1113,999,1023
1114,996,1023
1115,993,1024
1116,989,1024
1117,986,1024
1118,982,1024
1119,979,1024
1120,976,1025
1121,972,1025
1122,969,1025
1123,965,1025
1124,962,1025
1125,958,1025
1126,955,1025
1127,952,1025
1128,948,1025
1129,945,1025
1130,941,1025
1131,938,1025
1132,934,1025
1133,931,1024
1134,928,1024
1135,924,1024
1136,921,1024
1137,917,1024
1138,914,1023
1139,911,1023
1140,907,1023
1141,904,1022
1142,900,1022
1143,897,1022
1144,894,1021
1145,890,1021
1146,887,1020
1147,883,1020
1148,880,1019
1149,877,1019
1150,873,1018
1151,870,1018
1152,867,1017
1153,863,1016
1154,860,1016
1155,856,1015
1156,853,1014
1157,850,1014
1158,846,1013
1159,843,1012
1160,840,1011
1161,836,1010
1162,833,1010
1163,830,1009
1164,827,1008
1165,823,1007
1166,820,1006
1167,817,1005
1168,813,1004
1169,810,1003
1170,807,1002
1171,804,1001
1172,800,1000
1173,797,999
1174,794,998
1175,791,997
1176,787,995
1177,784,994
1178,781,993
1179,778,992
1180,775,991
1181,771,989
1182,768,988
1183,765,987
1184,762,985
1185,759,984
1186,756,983
1187,753,981
1188,749,980
1189,746,978
1190,743,977
1191,740,975
1192,737,974
1193,734,972
1194,731,971
1195,728,969
1196,725,968
1197,722,966
1198,719,964
1199,716,963
1200,713,961
1201,710,959
1202,707,958
1203,704,956
1204,701,954
1205,698,952
1206,695,951
1207,692,949
1208,690,947
1209,687,945
1210,684,943
1211,681,941
1212,678,939
1213,675,937
1214,673,935
1215,670,933
1216,667,931
1217,664,929
1218,661,927
1219,659,925
1220,656,923
1221,653,921
1222,651,919
1223,648,917
1224,645,915
1225,643,913
1226,640,910
1227,637,908
1228,635,906
1229,632,904
1230,630,901
1231,627,899
1232,625,897
1233,622,895
1234,620,892
1235,617,890
1236,615,887
1237,612,885
1238,610,883
1239,607,880
1240,605,878
1241,603,875
1242,600,873
1243,598,870
1244,595,868
1245,593,865
1246,591,863
1247,589,860
1248,586,858
1249,584,855
1250,582,853
1251,580,850
1252,577,847
1253,575,845
1254,573,842
1255,571,839
1256,569,837
1257,567,834
1258,565,831
1259,563,829
1260,561,826
1261,559,823
1262,557,820
1263,555,817
1264,553,815
1265,551,812
1266,549,809
1267,547,806
1268,545,803
1269,543,800
1270,541,798
1271,539,795
1272,538,792
1273,536,789
1274,534,786
1275,532,783
1276,531,780
1277,529,777
1278,527,774
1279,526,771
1280,524,768
1281,522,765
1282,521,762
1283,519,759
1284,518,756
1285,516,753
1286,515,750
1287,513,747
1288,512,744
1289,510,741
1290,509,737
1291,507,734
1292,506,731
1293,505,728
1294,503,725
1295,502,722
1296,501,719
1297,499,715
1298,498,712
1299,497,709
1300,496,706
1301,495,703
1302,493,699
1303,492,696
1304,491,693
1305,490,690
1306,489,686
1307,488,683
1308,487,680
1309,486,677
1310,485,673
1311,484,670
1312,483,667
1313,482,663
1314,481,660
1315,480,657
1316,480,654
1317,479,650
1318,478,647
1319,477,644
1320,476,640
1321,476,637
1322,475,634
1323,474,630
1324,474,627
1325,473,623
1326,472,620
1327,472,617
1328,471,613
1329,471,610
1330,470,607
1331,470,603
1332,469,600
1333,469,596
1334,468,593
1335,468,590
1336,468,586
1337,467,583
1338,467,579
1339,467,576
1340,466,573
1341,466,569
1342,466,566
1343,466,562
1344,466,559
1345,465,556
1346,465,552
1347,465,549
1348,465,545
1349,465,542
1350,465,538
1351,465,535
1352,465,532
1353,465,528
1354,465,525
1355,465,521
1356,465,518
1357,465,514
1358,466,511
1359,466,508
1360,466,504
1361,466,501
1362,466,497
1363,467,494
1364,467,491
1365,467,487
1366,468,484
1367,468,480
1368,468,477
1369,469,474
1370,469,470
1371,470,467
1372,470,463
1373,471,460
1374,471,457
1375,472,453
1376,472,450
1377,473,447
1378,474,443
1379,474,440
1380,475,436
1381,476,433
1382,476,430
1383,477,426
1384,478,423
1385,479,420
1386,480,416
1387,480,413
1388,481,410
1389,482,407
1390,483,403
1391,484,400
1392,485,397
1393,486,393
1394,487,390
1395,488,387
1396,489,384
1397,490,380
1398,491,377
1399,492,374
1400,493,371
1401,495,367
1402,496,364
1403,497,361
1404,498,358
1405,499,355
1406,501,351
1407,502,348
1408,503,345
1409,505,342
1410,506,339
1411,507,336
1412,509,333
1413,510,329
1414,512,326
1415,513,323
1416,515,320
1417,516,317
1418,518,314
1419,519,311
1420,521,308
1421,522,305
1422,524,302
1423,526,299
1424,527,296
1425,529,293
1426,531,290
1427,532,287
1428,534,284
1429,536,281
1430,538,278
1431,539,275
1432,541,272
1433,543,270
1434,545,267
1435,547,264
1436,549,261
1437,551,258
1438,553,255
1439,555,253
1440,557,250
1441,559,247
1442,561,244
1443,563,241
1444,565,239
1445,567,236
1446,569,233
1447,571,231
1448,573,228
1449,575,225
1450,577,223
1451,580,220
1452,582,217
1453,584,215
1454,586,212
1455,589,210
1456,591,207
1457,593,205
1458,595,202
1459,598,200
1460,600,197
1461,603,195
1462,605,192
1463,607,190
1464,610,187
1465,612,185
1466,615,183
1467,617,180
1468,620,178
1469,622,175
1470,625,173
1471,627,171
1472,630,169
1473,632,166
1474,635,164
1475,637,162
1476,640,160
1477,643,157
1478,645,155
1479,648,153
1480,651,151
1481,653,149
1482,656,147
1483,659,145
1484,661,143
1485,664,141
1486,667,139
1487,670,137
1488,673,135
1489,675,133
1490,678,131
1491,681,129
1492,684,127
1493,687,125
1494,690,123
1495,692,121
1496,695,119
1497,698,118
1498,701,116
1499,704,114
1500,707,112
1501,710,111
1502,713,109
1503,716,107
1504,719,106
1505,722,104
1506,725,102
1507,728,101
1508,731,99
1509,734,98
1510,737,96
1511,740,95
1512,743,93
1513,746,92
1514,749,90
1515,753,89
1516,756,87
1517,759,86
1518,762,85
1519,765,83
1520,768,82
1521,771,81
1522,775,79
1523,778,78
1524,781,77
1525,784,76
1526,787,75
1527,791,73
1528,794,72
1529,797,71
1530,800,70
1531,804,69
1532,807,68
1533,810,67
1534,813,66
1535,817,65
1536,820,64
1537,823,63
1538,827,62
1539,830,61
1540,833,60
1541,836,60
1542,840,59
1543,843,58
1544,846,57
1545,850,56
1546,853,56
1547,856,55
1548,860,54
1549,863,54
1550,867,53
1551,870,52
1552,873,52
1553,877,51
1554,880,51
1555,883,50
1556,887,50
1557,890,49
1558,894,49
1559,897,48
1560,900,48
1561,904,48
1562,907,47
1563,911,47
1564,914,47
1565,917,46
1566,921,46
1567,924,46
1568,928,46
1569,931,46
1570,934,45
1571,938,45
1572,941,45
1573,945,45
1574,948,45
1575,952,45
1576,955,45
1577,958,45
1578,962,45
1579,965,45
1580,969,45
1581,972,45
1582,976,45
1583,979,46
1584,982,46
1585,986,46
1586,989,46
1587,993,46
1588,996,47
1589,999,47
1590,1003,47
1591,1006,48
1592,1010,48
1593,1013,48
1594,1016,49
1595,1020,49
1596,1023,50
1597,1027,50
1598,1030,51
1599,1033,51
1600,1037,52
1601,1040,52
1602,1043,53
1603,1047,54
1604,1050,54
1605,1054,55
1606,1057,56
1607,1060,56
1608,1064,57
1609,1067,58
1610,1070,59
1611,1074,60
1612,1077,60
1613,1080,61
1614,1083,62
1615,1087,63
1616,1090,64
1617,1093,65
1618,1097,66
1619,1100,67
1620,1103,68
1621,1106,69
1622,1110,70
1623,1113,71
1624,1116,72
1625,1119,73
1626,1123,75
1627,1126,76
1628,1129,77
1629,1132,78
1630,1135,79
1631,1139,81
1632,1142,82
1633,1145,83
1634,1148,85
1635,1151,86
1636,1154,87
1637,1157,89
1638,1161,90
1639,1164,92
1640,1167,93
1641,1170,95
1642,1173,96
1643,1176,98
1644,1179,99
1645,1182,101
1646,1185,102
1647,1188,104
1648,1191,106
1649,1194,107
1650,1197,109
1651,1200,111
1652,1203,112
1653,1206,114
1654,1209,116
1655,1212,118
1656,1215,119
1657,1218,121
1658,1220,123
1659,1223,125
1660,1226,127
1661,1229,129
1662,1232,131
1663,1235,133
1664,1237,135
1665,1240,137
1666,1243,139
1667,1246,141
1668,1249,143
1669,1251,145
1670,1254,147
1671,1257,149
1672,1259,151
1673,1262,153
1674,1265,155
1675,1267,157
1676,1270,160
1677,1273,162
1678,1275,164
1679,1278,166
1680,1280,169
1681,1283,171
1682,1285,173
1683,1288,175
1684,1290,178
1685,1293,180
1686,1295,183
1687,1298,185
1688,1300,187
1689,1303,190
1690,1305,192
1691,1307,195
1692,1310,197
1693,1312,200
1694,1315,202
1695,1317,205
1696,1319,207
1697,1321,210
1698,1324,212
1699,1326,215
1700,1328,217
1701,1330,220
1702,1333,223
1703,1335,225
1704,1337,228
1705,1339,231
1706,1341,233
1707,1343,236
1708,1345,239
1709,1347,241
1710,1349,244
1711,1351,247
1712,1353,250
1713,1355,253
1714,1357,255
1715,1359,258
1716,1361,261
1717,1363,264
1718,1365,267
1719,1367,270
1720,1369,272
1721,1371,275
1722,1372,278
1723,1374,281
1724,1376,284
1725,1378,287
1726,1379,290
1727,1381,293
1728,1383,296
1729,1384,299
1730,1386,302
1731,1388,305
1732,1389,308
1733,1391,311
1734,1392,314
1735,1394,317
1736,1395,320
1737,1397,323
1738,1398,326
1739,1400,329
1740,1401,333
1741,1403,336
1742,1404,339
1743,1405,342
1744,1407,345
1745,1408,348
1746,1409,351
1747,1411,355
1748,1412,358
1749,1413,361
1750,1414,364
1751,1415,367
1752,1417,371
1753,1418,374
1754,1419,377
1755,1420,380
1756,1421,384
1757,1422,387
1758,1423,390
1759,1424,393
1760,1425,397
1761,1426,400
1762,1427,403
1763,1428,407
1764,1429,410
1765,1430,413
1766,1430,416
1767,1431,420
1768,1432,423
1769,1433,426
1770,1434,430
1771,1434,433
1772,1435,436
1773,1436,440
1774,1436,443
1775,1437,447
1776,1438,450
1777,1438,453
1778,1439,457
1779,1439,460
1780,1440,463
1781,1440,467
1782,1441,470
1783,1441,474
1784,1442,477
1785,1442,480
1786,1442,484
1787,1443,487
1788,1443,491
1789,1443,494
1790,1444,497
1791,1444,501
1792,1444,504
1793,1444,508
1794,1444,511
1795,1445,514
1796,1445,518
1797,1445,521
1798,1445,525
1799,1445,528
1800,1445,532
1801,1445,535
1802,1445,535
1803,1445,538
1804,1445,542
1805,1445,545
1806,1445,549
1807,1445,552
1808,1445,556
1809,1444,559
1810,1444,562
1811,1444,566
1812,1444,569
1813,1444,573
1814,1443,576
1815,1443,579
1816,1443,583
1817,1442,586
1818,1442,590
1819,1442,593
1820,1441,596
1821,1441,600
1822,1440,603
1823,1440,607
1824,1439,610
1825,1439,613
1826,1438,617
1827,1438,620
1828,1437,623
1829,1436,627
1830,1436,630
1831,1435,634
1832,1434,637
1833,1434,640
1834,1433,644
1835,1432,647
1836,1431,650
1837,1430,654
1838,1430,657
1839,1429,660
1840,1428,663
1841,1427,667
1842,1426,670
1843,1425,673
1844,1424,677
1845,1423,680
1846,1422,683
1847,1421,686
1848,1420,690
1849,1419,693
1850,1418,696
1851,1417,699
1852,1415,703
1853,1414,706
1854,1413,709
1855,1412,712
1856,1411,715
1857,1409,719
1858,1408,722
1859,1407,725
1860,1405,728
1861,1404,731
1862,1403,734
1863,1401,737
1864,1400,741
1865,1398,744
1866,1397,747
1867,1395,750
1868,1394,753
1869,1392,756
1870,1391,759
1871,1389,762
1872,1388,765
1873,1386,768
1874,1384,771
1875,1383,774
1876,1381,777
1877,1379,780
1878,1378,783
1879,1376,786
1880,1374,789
1881,1372,792
1882,1371,795
1883,1369,798
1884,1367,800
1885,1365,803
1886,1363,806
1887,1361,809
1888,1359,812
1889,1357,815
1890,1355,817
1891,1353,820
1892,1351,823
1893,1349,826
1894,1347,829
1895,1345,831
1896,1343,834
1897,1341,837
1898,1339,839
1899,1337,842
1900,1335,845
1901,1333,847
1902,1330,850
1903,1328,853
1904,1326,855
1905,1324,858
1906,1321,860
1907,1319,863
1908,1317,865
1909,1315,868
1910,1312,870
1911,1310,873
1912,1307,875
1913,1305,878
1914,1303,880
1915,1300,883
1916,1298,885
1917,1295,887
1918,1293,890
1919,1290,892
1920,1288,895
1921,1285,897
1922,1283,899
1923,1280,901
1924,1278,904
1925,1275,906
1926,1273,908
1927,1270,910
1928,1267,913
1929,1265,915
1930,1262,917
1931,1259,919
1932,1257,921
1933,1254,923
1934,1251,925
1935,1249,927
1936,1246,929
1937,1243,931
1938,1240,933
1939,1237,935
1940,1235,937
1941,1232,939
1942,1229,941
1943,1226,943
1944,1223,945
1945,1220,947
1946,1218,949
1947,1215,951
1948,1212,952
1949,1209,954
1950,1206,956
1951,1203,958
1952,1200,959
1953,1197,961
1954,1194,963
1955,1191,964
1956,1188,966
1957,1185,968
1958,1182,969
1959,1179,971
1960,1176,972
1961,1173,974
1962,1170,975
1963,1167,977
1964,1164,978
1965,1161,980
1966,1157,981
1967,1154,983
