,0,1
197,1573,223
198,1576,219
199,1579,215
200,1582,211
201,1585,207
202,1588,203
203,1591,199
204,1594,195
205,1597,191
206,1600,187
207,1603,183
208,1606,179
209,1609,175
210,1612,171
211,1615,167
212,1618,163
213,1621,159
214,1624,155
215,1627,151
216,1630,147
217,1633,143
218,1636,139
219,1639,135
220,1642,131
221,1645,127
222,1648,123
223,1651,119
224,1654,115
225,1657,111
226,1660,107
227,1663,103
228,1666,99
229,1669,95
230,1672,91
231,1675,87
232,1678,83
233,1681,79
234,1684,75
235,1687,71
236,1690,67
237,1693,63
238,1696,59
239,1699,55
240,1702,51
241,1705,47
242,1708,43
243,1711,39
244,1714,35
245,1717,31
246,1720,27
247,1723,23
248,1726,19
249,1729,15
250,1732,11
251,1735,10
252,1738,14
253,1741,18
254,1744,22
255,1747,26
256,1750,30
257,1753,34
258,1756,38
259,1759,42
260,1762,46
261,1765,50
262,1768,54
263,1771,58
264,1774,62
265,1777,66
266,1780,70
267,1783,74
268,1786,78
269,1789,82
270,1792,86
271,1795,90
272,1798,94
273,1801,98
274,1804,102
275,1807,106
276,1810,110
277,1813,114
278,1816,118
279,1819,122
280,1822,126
281,1825,130
282,1828,134
283,1831,138
284,1834,142
285,1837,146
286,1840,150
287,1843,154
288,1846,158
289,1849,162
290,1852,166
291,1855,170
292,1858,174
293,1861,178
294,1864,182
295,1867,186
296,1870,190
297,1873,194
298,1876,198
299,1879,202
300,1882,206
301,1885,210
302,1888,214
303,1891,218
304,1894,222
305,1897,226
306,1900,230
307,1903,234
308,1906,238
309,1909,242
310,1910,246
311,1907,250
312,1904,254
313,1901,258
314,1898,262
315,1895,266
316,1892,270
317,1889,274
318,1886,278
319,1883,282
320,1880,286
321,1877,290
322,1874,294
323,1871,298
324,1868,302
325,1865,306
326,1862,310
327,1859,314
328,1856,318
329,1853,322
330,1850,326
331,1847,330
332,1844,334
333,1841,338
334,1838,342
335,1835,346
336,1832,350
337,1829,354
338,1826,358
339,1823,362
340,1820,366
341,1817,370
342,1814,374
343,1811,378
344,1808,382
345,1805,386
346,1802,390
347,1799,394
348,1796,398
349,1793,402
350,1790,406
351,1787,410
352,1784,414
353,1781,418
354,1778,422
355,1775,426
356,1772,430
357,1769,434
358,1766,438
359,1763,442
360,1760,446
361,1757,450
362,1754,454
363,1751,458
364,1748,462
365,1745,466
366,1742,470
367,1739,474
368,1736,478
369,1733,482
370,1730,486
371,1727,490
372,1724,494
373,1721,498
374,1718,502
375,1715,506
376,1712,510
377,1709,514
378,1706,518
379,1703,522
380,1700,526
381,1697,530
382,1694,534
383,1691,538
384,1688,542
385,1685,546
386,1682,550
387,1679,554
388,1676,558
389,1673,562
390,1670,566
391,1667,570
392,1664,574
393,1661,578
394,1658,582
395,1655,586
396,1652,590
397,1649,594
398,1646,598
399,1643,602
400,1640,606
401,1637,610
402,1634,614
403,1631,618
404,1628,622
405,1625,626
406,1622,630
407,1619,634
408,1616,638
409,1613,642
410,1610,646
411,1607,650
412,1604,654
413,1601,658
414,1598,662
415,1595,666
416,1592,670
417,1589,674
418,1586,678
419,1583,682
420,1580,686
421,1577,690
422,1574,694
423,1571,698
424,1568,702
425,1565,706
426,1562,710
427,1559,714
428,1556,718
429,1553,722
430,1550,726
431,1547,730
432,1544,734
433,1541,738
434,1538,742
435,1535,746
436,1532,750
437,1529,754
438,1526,758
439,1523,762
440,1520,766
441,1517,770
442,1514,774
443,1511,778
444,1508,782
445,1505,786
446,1502,790
447,1499,794
448,1496,798
449,1493,802
450,1490,806
451,1487,810
452,1484,814
453,1481,818
454,1478,822
455,1475,826
456,1472,830
457,1469,834
458,1466,838
459,1463,842
460,1460,846
461,1457,850
462,1454,854
463,1451,858
464,1448,862
465,1445,866
466,1442,870
467,1439,874
468,1436,878
469,1433,882
470,1430,886
471,1427,890
472,1424,894
473,1421,898
474,1418,902
475,1415,906
476,1412,910
477,1409,914
478,1406,918
479,1403,922
480,1400,926
481,1397,930
482,1394,934
483,1391,938
484,1388,942
485,1385,946
486,1382,950
487,1379,954
488,1376,958
489,1373,962
490,1370,966
491,1367,970
492,1364,974
493,1361,978
494,1358,982
495,1355,986
496,1352,990
497,1349,994
498,1346,998
499,1343,1002
500,1340,1006
501,1337,1010
502,1334,1014
503,1331,1015
504,1329,1011
505,1327,1007
506,1325,1003
507,1323,999
508,1321,995
509,1319,991
510,1317,987
511,1315,983
512,1313,979
513,1311,975
514,1309,971
515,1307,967
516,1305,963
517,1303,959
518,1301,955
519,1299,951
520,1297,947
521,1295,943
522,1293,939
523,1291,935
524,1289,931
525,1287,927
526,1285,923
527,1283,919
528,1281,915
529,1279,911
530,1277,907
531,1275,903
532,1273,899
533,1271,895
534,1269,891
535,1267,887
536,1265,883
537,1263,879
538,1261,875
539,1259,871
540,1257,867
541,1255,863
542,1253,859
543,1251,855
544,1249,851
545,1247,847
546,1245,843
547,1243,839
548,1241,835
549,1239,831
550,1237,827
551,1235,823
552,1233,819
553,1231,815
554,1229,811
555,1227,807
556,1225,803
557,1223,799
558,1221,795
559,1219,791
560,1217,787
561,1215,783
562,1213,779
563,1211,775
564,1209,771
565,1207,767
566,1205,763
567,1203,759
568,1201,755
569,1199,751
570,1197,747
571,1195,743
572,1193,739
573,1191,735
574,1189,731
575,1187,727
576,1185,723
577,1183,719
578,1181,715
579,1179,711
580,1177,707
581,1175,703
582,1173,699
583,1171,695
584,1169,691
585,1167,687
586,1165,683
587,1163,679
588,1161,675
589,1159,671
590,1157,667
591,1155,663
592,1153,659
593,1151,655
594,1149,651
595,1147,647
596,1145,643
597,1143,639
598,1141,635
599,1139,631
600,1137,627
601,1135,623
602,1133,619
603,1131,615
604,1129,611
605,1127,607
606,1125,603
607,1123,599
608,1121,595
609,1119,591
610,1117,587
611,1115,583
612,1113,579
613,1111,575
614,1109,571
615,1107,567
616,1105,563
617,1103,559
618,1101,555
619,1099,551
620,1097,547
621,1095,543
622,1093,539
623,1091,535
624,1089,531
625,1087,527
626,1085,523
627,1083,519
628,1081,515
629,1079,511
630,1077,507
631,1075,503
632,1073,499
633,1071,495
634,1069,491
635,1067,487
636,1065,483
637,1063,479
638,1061,475
639,1059,471
640,1057,467
641,1055,463
642,1053,459
643,1051,455
644,1049,451
645,1047,447
646,1045,443
647,1043,439
648,1041,435
649,1039,431
650,1037,427
651,1035,423
652,1033,419
653,1031,415
654,1029,411
655,1027,407
656,1025,403
657,1023,399
658,1021,395
659,1019,391
660,1017,387
661,1015,383
662,1013,379
663,1011,375
664,1009,371
665,1007,367
666,1005,363
667,1003,359
668,1001,355
669,999,351
670,997,347
671,995,343
672,993,339
673,991,335
674,989,331
675,987,327
676,985,323
677,983,319
678,981,315
679,979,311
680,977,307
681,975,303
682,973,299
683,971,295
684,969,291
685,967,287
686,965,283
687,963,279
688,961,275
689,959,271
690,957,267
691,955,263
692,953,259
693,951,255
694,949,251
695,947,247
696,945,243
697,943,239
698,941,235
699,939,231
700,937,227
701,935,223
702,933,219
703,931,215
704,929,211
705,927,207
706,925,203
707,923,199
708,921,195
709,919,191
710,917,187
711,915,183
712,913,179
713,911,175
714,909,171
715,907,167
716,905,163
717,903,159
718,901,155
719,899,151
720,897,147
721,895,143
722,893,139
723,891,135
724,889,131
725,887,127
726,885,123
727,883,119
728,881,115
729,879,111
730,877,107
731,875,103
732,873,99
733,871,95
734,869,91
735,867,87
736,865,83
737,863,79
738,861,75
739,859,71
740,857,67
741,855,63
742,853,59
743,851,55
744,849,51
745,847,47
746,845,43
747,843,39
748,841,35
749,839,31
750,837,27
751,835,23
752,833,19
753,831,15
754,829,11
755,827,10
756,825,14
757,823,18
758,821,22
759,819,26
760,817,30
761,815,34
762,813,38
763,811,42
764,809,46
765,807,50
766,805,54
767,803,58
768,801,62
769,799,66
770,797,70
771,795,74
772,793,78
773,791,82
774,789,86
775,787,90
776,785,94
777,783,98
778,781,102
779,779,106
780,777,110
781,775,114
782,773,118
783,771,122
784,769,126
785,767,130
786,765,134
787,763,138
788,761,142
789,759,146
790,757,150
791,755,154
792,753,158
793,751,162
794,749,166
795,747,170
796,745,174
797,743,178
798,741,182
799,739,186
800,737,190
801,735,194
802,733,198
803,731,202
804,729,206
805,727,210
806,725,214
807,723,218
808,721,222
809,719,226
810,717,230
811,715,234
812,713,238
813,711,242
814,709,246
815,707,250
816,705,254
817,703,258
818,701,262
819,699,266
820,697,270
821,695,274
822,693,278
823,691,282
824,689,286
825,687,290
826,685,294
827,683,298
828,681,302
829,679,306
830,677,310
831,675,314
832,673,318
833,671,322
834,669,326
835,667,330
836,665,334
837,663,338
838,661,342
839,659,346
840,657,350
841,655,354
842,653,358
843,651,362
844,649,366
845,647,370
846,645,374
847,643,378
848,641,382
849,639,386
850,637,390
851,635,394
852,633,398
853,631,402
854,629,406
855,627,410
856,625,414
857,623,418
858,621,422
859,619,426
860,617,430
861,615,434
862,613,438
863,611,442
864,609,446
865,607,450
866,605,454
867,603,458
868,601,462
869,599,466
870,597,470
871,595,474
872,593,478
873,591,482
874,589,486
875,587,490
876,585,494
877,583,498
878,581,502
879,579,506
880,577,510
881,575,514
882,573,518
883,571,522
884,569,526
885,567,530
886,565,534
887,563,538
888,561,542
889,559,546
890,557,550
891,555,554
892,553,558
893,551,562
894,549,566
895,547,570
896,545,574
897,543,578
898,541,582
899,539,586
900,537,590
901,535,594
902,533,598
903,531,602
904,529,606
905,527,610
906,525,614
907,523,618
908,521,622
909,519,626
910,517,630
911,515,634
912,513,638
913,511,642
914,509,646
915,507,650
916,505,654
917,503,658
918,501,662
919,499,666
920,497,670
921,495,674
922,493,678
923,491,682
924,489,686
925,487,690
926,485,694
927,483,698
928,481,702
929,479,706
930,477,710
931,475,714
932,473,718
933,471,722
934,469,726
935,467,730
936,465,734
937,463,738
938,461,742
939,459,746
940,457,750
941,455,754
942,453,758
943,451,762
944,449,766
945,447,770
946,445,774
947,443,778
948,441,782
949,439,786
950,437,790
951,435,794
952,433,798
953,431,802
954,429,806
955,427,810
956,425,814
957,423,818
958,421,822
959,419,826
960,417,830
961,415,834
962,413,838
963,411,842
964,409,846
965,407,850
966,405,854
967,403,858
968,401,862
969,399,866
970,397,870
971,395,874
972,393,878
973,391,882
974,389,886
975,387,890
976,385,894
977,383,898
978,381,902
979,379,906
980,377,910
981,375,914
982,373,918
983,371,922
984,369,926
985,367,930
986,365,934
987,363,938
988,361,942
989,359,946
990,357,950
991,355,954
992,353,958
993,351,962
994,349,966
995,347,970
996,345,974
997,343,978
998,341,982
999,339,986
1000,337,990
1001,335,994
1002,333,998
1003,331,1002
1004,329,1006
1005,327,1010
1006,325,1014
1007,323,1015
1008,324,1011
1009,325,1007
1010,326,1003
1011,327,999
1012,328,995
1013,329,991
1014,330,987
1015,331,983
1016,332,979
1017,333,975
1018,334,971
1019,335,967
1020,336,963
1021,337,959
1022,338,955
1023,339,951
1024,340,947
1025,341,943
1026,342,939
1027,343,935
1028,344,931
1029,345,927
1030,346,923
1031,347,919
1032,348,915
1033,349,911
1034,350,907
1035,351,903
1036,352,899
1037,353,895
1038,354,891
1039,355,887
1040,356,883
1041,357,879
1042,358,875
1043,359,871
1044,360,867
1045,361,863
1046,362,859
1047,363,855
1048,364,851
1049,365,847
1050,366,843
1051,367,839
1052,368,835
1053,369,831
1054,370,827
1055,371,823
1056,372,819
1057,373,815
1058,374,811
1059,375,807
1060,376,803
